geo,time,sp_pop_totl
swe,1973,8136312
swe,1974,8159955
swe,1975,8192437
swe,1976,8222286
swe,1977,8251540
swe,1978,8275599
swe,1979,8293678
swe,1980,8310531
swe,1981,8320503
swe,1982,8325263
swe,1983,8329033
swe,1984,8336605
swe,1985,8350386
swe,1986,8369829
swe,1987,8397804
swe,1988,8436489
swe,1989,8492964
swe,1990,8558835
swe,1991,8617375
swe,1992,8668067
swe,1993,8718561
swe,1994,8780745
swe,1995,8826939
swe,1996,8840998
swe,1997,8846062
swe,1998,8850974
swe,1999,8857874
swe,2000,8872109
swe,2001,8895960
swe,2002,8924958
swe,2003,8958229
swe,2004,8993531
swe,2005,9029572
swe,2006,9080505
swe,2007,9148092
swe,2008,9219637
swe,2009,9298515
swe,2010,9378126
swe,2011,9449213
swe,2012,9519374
swe,2013,9600379
swe,2014,9696110
swe,2015,9799186
swe,2016,9923085
swe,2017,10057698
swe,2018,10175214
swe,2019,10278887
swe,2020,10353442
swz,1960,336578
swz,1961,343346
swz,1962,350155
swz,1963,357279
swz,1964,365120
swz,1965,373925
swz,1966,383820
swz,1967,394760
swz,1968,406508
swz,1969,418739
swz,1970,431251
swz,1971,443979
swz,1972,457039
swz,1973,470561
swz,1974,484747
swz,1975,499759
swz,1976,515602
swz,1977,532253
swz,1978,549787
swz,1979,568316
swz,1980,587852
swz,1981,608374
swz,1982,629812
swz,1983,652112
swz,1984,675240
swz,1985,699077
swz,1986,723599
swz,1987,748634
swz,1988,773774
swz,1989,798498
swz,1990,822423
swz,1991,845267
swz,1992,866995
swz,1993,887706
swz,1994,907622
swz,1995,926836
swz,1996,945506
swz,1997,963416
swz,1998,979922
swz,1999,994105
swz,2000,1005432
swz,2001,1013608
swz,2002,1019054
swz,2003,1022796
swz,2004,1026287
swz,2005,1030575
swz,2006,1036095
swz,2007,1042651
swz,2008,1049948
swz,2009,1057462
swz,2010,1064841
swz,2011,1072029
swz,2012,1079285
swz,2013,1086843
swz,2014,1095022
swz,2015,1104038
swz,2016,1113994
swz,2017,1124808
swz,2018,1136274
swz,2019,1148133
swz,2020,1160164
sxm,1960,2833
sxm,1961,3077
sxm,1962,3367
sxm,1963,3703
sxm,1964,4063
sxm,1965,4460
sxm,1966,4895
sxm,1967,5362
sxm,1968,5857
sxm,1969,6354
sxm,1970,6854
sxm,1971,7372
sxm,1972,7892
sxm,1973,8429
sxm,1974,8977
sxm,1975,9556
sxm,1976,10147
sxm,1977,10791
sxm,1978,11481
sxm,1979,12244
sxm,1980,13097
sxm,1981,14030
sxm,1982,15032
sxm,1983,16175
sxm,1984,17517
sxm,1985,19127
sxm,1986,21028
sxm,1987,23157
sxm,1988,25334
sxm,1989,27280
sxm,1990,28814
sxm,1991,29852
sxm,1992,30458
sxm,1993,30765
sxm,1994,30950
sxm,1995,31164
sxm,1996,31434
sxm,1997,31731
sxm,1998,31240
sxm,1999,31084
sxm,2000,30519
sxm,2001,30600
sxm,2002,30777
sxm,2003,31472
sxm,2004,32488
sxm,2005,33011
sxm,2006,33441
sxm,2007,33811
sxm,2008,33964
sxm,2009,34238
sxm,2010,34056
sxm,2011,33435
sxm,2012,34640
sxm,2013,36607
sxm,2014,37685
sxm,2015,38825
sxm,2016,39969
sxm,2017,40574
sxm,2018,40895
sxm,2019,41608
sxm,2020,42310
syc,1960,41700
syc,1961,42889
syc,1962,44042
syc,1963,45176
syc,1964,46322
syc,1965,47500
syc,1966,48699
syc,1967,49911
syc,1968,51134
syc,1969,52365
syc,1970,53600
syc,1971,54695
syc,1972,56029
syc,1973,56892
syc,1974,57937
syc,1975,59292
syc,1976,60504
syc,1977,61786
syc,1978,62150
syc,1979,62686
syc,1980,63261
syc,1981,64035
syc,1982,64413
syc,1983,64335
syc,1984,64717
syc,1985,65244
syc,1986,65652
syc,1987,68499
syc,1988,68755
syc,1989,69167
syc,1990,69507
syc,1991,70439
syc,1992,70763
syc,1993,72253
syc,1994,74205
syc,1995,75304
syc,1996,76417
syc,1997,77319
syc,1998,78846
syc,1999,80410
syc,2000,81131
syc,2001,81202
syc,2002,83723
syc,2003,82781
syc,2004,82475
syc,2005,82858
syc,2006,84600
syc,2007,85033
syc,2008,86956
syc,2009,87298
syc,2010,89770
syc,2011,87441
syc,2012,88303
syc,2013,89949
syc,2014,91359
syc,2015,93419
syc,2016,94677
syc,2017,95843
syc,2018,96762
syc,2019,97625
syc,2020,98462
syr,1960,4573514
syr,1961,4721893
syr,1962,4875429
syr,1963,5034639
syr,1964,5200341
syr,1965,5373137
syr,1966,5553247
syr,1967,5740702
syr,1968,5935850
syr,1969,6139054
syr,1970,6350544
syr,1971,6570859
syr,1972,6800148
syr,1973,7037860
syr,1974,7283181
syr,1975,7535715
syr,1976,7794658
syr,1977,8060652
syr,1978,8336421
syr,1979,8625693
syr,1980,8930776
syr,1981,9252854
syr,1982,9590226
syr,1983,9938852
syr,1984,10293048
syr,1985,10648633
syr,1986,11004273
syr,1987,11360848
syr,1988,11719064
syr,1989,12080439
syr,1990,12446168
syr,1991,12815400
syr,1992,13187669
syr,1993,13565074
syr,1994,13950486
syr,1995,14345491
syr,1996,14754148
syr,1997,15175308
syr,1998,15599588
syr,1999,16013992
syr,2000,16410847
syr,2001,16766555
syr,2002,17084628
syr,2003,17415214
syr,2004,17827827
syr,2005,18361178
syr,2006,19059257
syr,2007,19878257
syr,2008,20664037
syr,2009,21205873
syr,2010,21362541
syr,2011,21081814
syr,2012,20438861
syr,2013,19578466
syr,2014,18710711
syr,2015,17997411
syr,2016,17465567
syr,2017,17095669
syr,2018,16945062
syr,2019,17070132
syr,2020,17500657
tca,1960,5825
tca,1961,5867
tca,1962,5884
tca,1963,5870
tca,1964,5851
tca,1965,5814
tca,1966,5783
tca,1967,5766
tca,1968,5746
tca,1969,5765
tca,1970,5837
tca,1971,5973
tca,1972,6156
tca,1973,6380
tca,1974,6610
tca,1975,6832
tca,1976,7020
tca,1977,7193
tca,1978,7380
tca,1979,7607
tca,1980,7894
tca,1981,8243
tca,1982,8654
tca,1983,9096
tca,1984,9556
tca,1985,9974
tca,1986,10365
tca,1987,10717
tca,1988,11091
tca,1989,11550
tca,1990,12115
tca,1991,12815
tca,1992,13639
tca,1993,14526
tca,1994,15399
tca,1995,16221
tca,1996,16930
tca,1997,17566
tca,1998,18228
tca,1999,19069
tca,2000,20171
tca,2001,21578
tca,2002,23230
tca,2003,25008
tca,2004,26709
tca,2005,28181
tca,2006,29394
tca,2007,30383
tca,2008,31200
tca,2009,31933
tca,2010,32658
tca,2011,33371
tca,2012,34067
tca,2013,34733
tca,2014,35371
tca,2015,35979
tca,2016,36558
tca,2017,37116
tca,2018,37667
tca,2019,38194
tca,2020,38718
tcd,1960,3001604
tcd,1961,3060365
tcd,1962,3121226
tcd,1963,3183576
tcd,1964,3246527
tcd,1965,3309583
tcd,1966,3372182
tcd,1967,3434817
tcd,1968,3499370
tcd,1969,3568402
tcd,1970,3643608
tcd,1971,3726189
tcd,1972,3815253
tcd,1973,3907891
tcd,1974,3999918
tcd,1975,4088568
tcd,1976,4173131
tcd,1977,4255242
tcd,1978,4337292
tcd,1979,4422743
tcd,1980,4514427
tcd,1981,4612858
tcd,1982,4718157
tcd,1983,4832316
tcd,1984,4957561
tcd,1985,5095400
tcd,1986,5247281
tcd,1987,5412844
tcd,1988,5589624
tcd,1989,5773930
tcd,1990,5963250
tcd,1991,6157085
tcd,1992,6356741
tcd,1993,6563925
tcd,1994,6781057
tcd,1995,7010159
tcd,1996,7250974
tcd,1997,7503494
tcd,1998,7770053
tcd,1999,8053532
tcd,2000,8355654
tcd,2001,8678049
tcd,2002,9019226
tcd,2003,9373913
tcd,2004,9734761
tcd,2005,10096630
tcd,2006,10457122
tcd,2007,10818031
tcd,2008,11183589
tcd,2009,11560142
tcd,2010,11952134
tcd,2011,12360986
tcd,2012,12784748
tcd,2013,13220433
tcd,2014,13663562
tcd,2015,14110971
tcd,2016,14561658
tcd,2017,15016761
tcd,2018,15477727
tcd,2019,15946882
tcd,2020,16425859
tgo,1960,1580508
tgo,1961,1597523
tgo,1962,1612761
tgo,1963,1631758
tgo,1964,1662073
tgo,1965,1708631
tgo,1966,1774020
tgo,1967,1855450
tgo,1968,1945777
tgo,1969,2034902
tgo,1970,2115522
tgo,1971,2185667
tgo,1972,2247578
tgo,1973,2303344
tgo,1974,2356620
tgo,1975,2410451
tgo,1976,2464424
tgo,1977,2518454
tgo,1978,2576293
tgo,1979,2642693
tgo,1980,2720835
tgo,1981,2812312
tgo,1982,2915618
tgo,1983,3026980
tgo,1984,3140840
tgo,1985,3252997
tgo,1986,3363040
tgo,1987,3471738
tgo,1988,3577469
tgo,1989,3678567
tgo,1990,3774310
tgo,1991,3862998
tgo,1992,3945902
tgo,1993,4029044
tgo,1994,4120615
tgo,1995,4226293
tgo,1996,4348808
tgo,1997,4485945
tgo,1998,4632451
tgo,1999,4780455
tgo,2000,4924406
tgo,2001,5062571
tgo,2002,5197040
tgo,2003,5330629
tgo,2004,5467770
tgo,2005,5611643
tgo,2006,5762881
tgo,2007,5920360
tgo,2008,6083417
tgo,2009,6250840
tgo,2010,6421674
tgo,2011,6595939
tgo,2012,6773807
tgo,2013,6954721
tgo,2014,7137997
tgo,2015,7323162
tgo,2016,7509952
tgo,2017,7698476
tgo,2018,7889095
tgo,2019,8082359
tgo,2020,8278737
tha,1960,27397208
tha,1961,28224186
tha,1962,29080945
tha,1963,29966873
tha,1964,30881136
tha,1965,31822656
tha,1966,32789129
tha,1967,33778804
tha,1968,34791418
tha,1969,35827089
tha,1970,36884525
tha,1971,37963280
tha,1972,39058594
tha,1973,40159581
tha,1974,41252320
tha,1975,42326307
tha,1976,43377270
tha,1977,44405903
tha,1978,45413082
tha,1979,46401750
tha,1980,47374463
tha,1981,48326269
tha,1982,49255889
tha,1983,50173922
tha,1984,51094870
tha,1985,52026901
tha,1986,52980105
tha,1987,53945872
tha,1988,54891520
tha,1989,55772169
tha,1990,56558196
tha,1991,57232471
tha,1992,57811025
tha,1993,58337773
tha,1994,58875275
tha,1995,59467272
tha,1996,60130190
tha,1997,60846588
tha,1998,61585103
tha,1999,62298569
tha,2000,62952639
tha,2001,63539190
tha,2002,64069093
tha,2003,64549867
tha,2004,64995303
tha,2005,65416189
tha,2006,65812540
tha,2007,66182064
tha,2008,66530980
tha,2009,66866834
tha,2010,67195032
tha,2011,67518379
tha,2012,67835969
tha,2013,68144519
tha,2014,68438748
tha,2015,68714519
tha,2016,68971313
tha,2017,69209817
tha,2018,69428454
tha,2019,69625581
tha,2020,69799978
tjk,1960,2087053
tjk,1961,2159134
tjk,1962,2236564
tjk,1963,2318252
tjk,1964,2402473
tjk,1965,2487975
tjk,1966,2574506
tjk,1967,2662257
tjk,1968,2750932
tjk,1969,2840265
tjk,1970,2930108
tjk,1971,3020419
tjk,1972,3111284
tjk,1973,3203035
tjk,1974,3296092
tjk,1975,3390941
tjk,1976,3487658
tjk,1977,3586516
tjk,1978,3688411
tjk,1979,3794457
tjk,1980,3905443
tjk,1981,4020818
tjk,1982,4140297
tjk,1983,4265278
tjk,1984,4397563
tjk,1985,4537820
tjk,1986,4687328
tjk,1987,4843997
tjk,1988,5001172
tjk,1989,5149872
tjk,1990,5283811
tjk,1991,5400636
tjk,1992,5502490
tjk,1993,5593317
tjk,1994,5679169
tjk,1995,5764806
tjk,1996,5851354
tjk,1997,5938404
tjk,1998,6027395
tjk,1999,6119664
tjk,2000,6216329
tjk,2001,6318510
tjk,2002,6426861
tjk,2003,6541550
tjk,2004,6662391
tjk,2005,6789318
tjk,2006,6922590
tjk,2007,7062667
tjk,2008,7209924
tjk,2009,7364752
tjk,2010,7527397
tjk,2011,7697507
tjk,2012,7874838
tjk,2013,8059782
tjk,2014,8252828
tjk,2015,8454019
tjk,2016,8663575
tjk,2017,8880270
tjk,2018,9100847
tjk,2019,9321023
tjk,2020,9537642
tkm,1960,1603254
tkm,1961,1658364
tkm,1962,1715408
tkm,1963,1773854
tkm,1964,1833065
tkm,1965,1892596
tkm,1966,1952144
tkm,1967,2011762
tkm,1968,2071793
tkm,1969,2132800
tkm,1970,2195165
tkm,1971,2258965
tkm,1972,2324019
tkm,1973,2390212
tkm,1974,2457379
tkm,1975,2525374
tkm,1976,2594315
tkm,1977,2664262
tkm,1978,2734899
tkm,1979,2805817
tkm,1980,2876809
tkm,1981,2947783
tkm,1982,3019064
tkm,1983,3091510
tkm,1984,3166215
tkm,1985,3244024
tkm,1986,3324462
tkm,1987,3407310
tkm,1988,3493892
tkm,1989,3585867
tkm,1990,3683978
tkm,1991,3789188
tkm,1992,3899843
tkm,1993,4010789
tkm,1994,4115105
tkm,1995,4207841
tkm,1996,4287337
tkm,1997,4355125
tkm,1998,4413477
tkm,1999,4466133
tkm,2000,4516128
tkm,2001,4564087
tkm,2002,4610018
tkm,2003,4655752
tkm,2004,4703396
tkm,2005,4754652
tkm,2006,4810114
tkm,2007,4870142
tkm,2008,4935765
tkm,2009,5007953
tkm,2010,5087211
tkm,2011,5174076
tkm,2012,5267906
tkm,2013,5366376
tkm,2014,5466324
tkm,2015,5565283
tkm,2016,5662371
tkm,2017,5757667
tkm,2018,5850902
tkm,2019,5942094
tkm,2020,6031187
tls,1960,474535
tls,1961,482852
tls,1962,491575
tls,1963,500652
tls,1964,510035
tls,1965,519676
tls,1966,529328
tls,1967,538906
tls,1968,548817
tls,1969,559620
tls,1970,571565
tls,1971,585250
tls,1972,600185
tls,1973,614264
tls,1974,624561
tls,1975,629227
tls,1976,627255
tls,1977,619817
tls,1978,610048
tls,1979,602363
tls,1980,599907
tls,1981,603837
tls,1982,613233
tls,1983,626677
tls,1984,641845
tls,1985,657061
tls,1986,671747
tls,1987,686475
tls,1988,701812
tls,1989,718736
tls,1990,737814
tls,1991,759526
tls,1992,783204
tls,1993,806867
tls,1994,827828
tls,1995,844333
tls,1996,855358
tls,1997,861870
tls,1998,866523
tls,1999,873138
tls,2000,884366
tls,2001,901214
tls,2002,922699
tls,2003,947110
tls,2004,971889
tls,2005,995130
tls,2006,1016437
tls,2007,1036388
tls,2008,1055428
tls,2009,1074286
tls,2010,1093517
tls,2011,1113154
tls,2012,1133002
tls,2013,1153288
tls,2014,1174333
tls,2015,1196294
tls,2016,1219289
tls,2017,1243260
tls,2018,1267975
tls,2019,1293120
tls,2020,1318442
ton,1960,61574
ton,1961,63721
ton,1962,66233
ton,1963,68975
ton,1964,71744
ton,1965,74348
ton,1966,76774
ton,1967,79034
ton,1968,81076
ton,1969,82861
ton,1970,84344
ton,1971,85492
ton,1972,86327
ton,1973,86958
ton,1974,87584
ton,1975,88321
ton,1976,89228
ton,1977,90259
ton,1978,91336
ton,1979,92271
ton,1980,92966
ton,1981,93415
ton,1982,93636
ton,1983,93736
ton,1984,93793
ton,1985,93896
ton,1986,94081
ton,1987,94318
ton,1988,94592
ton,1989,94848
ton,1990,95069
ton,1991,95243
ton,1992,95398
ton,1993,95556
ton,1994,95739
ton,1995,95972
ton,1996,96267
ton,1997,96621
ton,1998,97036
ton,1999,97475
ton,2000,97962
ton,2001,98482
ton,2002,99023
ton,2003,99591
ton,2004,100214
ton,2005,100908
ton,2006,101714
ton,2007,102577
ton,2008,103384
ton,2009,103897
ton,2010,103981
ton,2011,103558
ton,2012,102736
ton,2013,101768
ton,2014,101023
ton,2015,100780
ton,2016,101143
ton,2017,102002
ton,2018,103199
ton,2019,104497
ton,2020,105697
tto,1960,847973
tto,1961,864814
tto,1962,879436
tto,1963,891948
tto,1964,902620
tto,1965,911742
tto,1966,919218
tto,1967,925233
tto,1968,930792
tto,1969,937184
tto,1970,945357
tto,1971,955753
tto,1972,968136
tto,1973,982006
tto,1974,996479
tto,1975,1010934
tto,1976,1025104
tto,1977,1039210
tto,1978,1053560
tto,1979,1068644
tto,1980,1084743
tto,1981,1101983
tto,1982,1120019
tto,1983,1138071
tto,1984,1155083
tto,1985,1170296
tto,1986,1183382
tto,1987,1194532
tto,1988,1204150
tto,1989,1212858
tto,1990,1221121
tto,1991,1229108
tto,1992,1236685
tto,1993,1243605
tto,1994,1249527
tto,1995,1254200
tto,1996,1257547
tto,1997,1259838
tto,1998,1261699
tto,1999,1263927
tto,2000,1267159
tto,2001,1271627
tto,2002,1277210
tto,2003,1283564
tto,2004,1290115
tto,2005,1296497
tto,2006,1302552
tto,2007,1308450
tto,2008,1314449
tto,2009,1320921
tto,2010,1328144
tto,2011,1336180
tto,2012,1344814
tto,2013,1353708
tto,2014,1362337
tto,2015,1370332
tto,2016,1377563
tto,2017,1384060
tto,2018,1389841
tto,2019,1394969
tto,2020,1399491
tun,1960,4178235
tun,1961,4238141
tun,1962,4305477
tun,1963,4380074
tun,1964,4461111
tun,1965,4547941
tun,1966,4640995
tun,1967,4740526
tun,1968,4845220
tun,1969,4953379
tun,1970,5063805
tun,1971,5176290
tun,1972,5291335
tun,1973,5409338
tun,1974,5530978
tun,1975,5656912
tun,1976,5786482
tun,1977,5919958
tun,1978,6060158
tun,1979,6210756
tun,1980,6374040
tun,1981,6551232
tun,1982,6740520
tun,1983,6937332
tun,1984,7135265
tun,1985,7329590
tun,1986,7517854
tun,1987,7700733
tun,1988,7880333
tun,1989,8060211
tun,1990,8242509
tun,1991,8427851
tun,1992,8613855
tun,1993,8795934
tun,1994,8967916
tun,1995,9125400
tun,1996,9267335
tun,1997,9395119
tun,1998,9509862
tun,1999,9613587
tun,2000,9708347
tun,2001,9793915
tun,2002,9871261
tun,2003,9945282
tun,2004,10022278
tun,2005,10106778
tun,2006,10201211
tun,2007,10304729
tun,2008,10414425
tun,2009,10525691
tun,2010,10635245
tun,2011,10741872
tun,2012,10846993
tun,2013,10952949
tun,2014,11063195
tun,2015,11179951
tun,2016,11303942
tun,2017,11433438
tun,2018,11565203
tun,2019,11694721
tun,2020,11818618
tur,1960,27472339
tur,1961,28146909
tur,1962,28832831
tur,1963,29531362
tur,1964,30244258
tur,1965,30972996
tur,1966,31717504
tur,1967,32477994
tur,1968,33256465
tur,1969,34055391
tur,1970,34876296
tur,1971,35720603
tur,1972,36587267
tur,1973,37472329
tur,1974,38370278
tur,1975,39277249
tur,1976,40189561
tur,1977,41108290
tur,1978,42039983
tur,1979,42994043
tur,1980,43975972
tur,1981,44988411
tur,1982,46025411
tur,1983,47073470
tur,1984,48114158
tur,1985,49133928
tur,1986,50128548
tur,1987,51100930
tur,1988,52053764
tur,1989,52992479
tur,1990,53921758
tur,1991,54840595
tur,1992,55748946
tur,1993,56653808
tur,1994,57564209
tur,1995,58486453
tur,1996,59423278
tur,1997,60372571
tur,1998,61329665
tur,1999,62287391
tur,2000,63240196
tur,2001,64192243
tur,2002,65145357
tur,2003,66089402
tur,2004,67010930
tur,2005,67903461
tur,2006,68756809
tur,2007,69581854
tur,2008,70418612
tur,2009,71321406
tur,2010,72326992
tur,2011,73443254
tur,2012,74651046
tur,2013,75925454
tur,2014,77229262
tur,2015,78529413
tur,2016,79827868
tur,2017,81116451
tur,2018,82340090
tur,2019,83429607
tur,2020,84339067
tuv,1960,5321
tuv,1961,5330
tuv,1962,5340
tuv,1963,5341
tuv,1964,5354
tuv,1965,5388
tuv,1966,5435
tuv,1967,5510
tuv,1968,5598
tuv,1969,5671
tuv,1970,5740
tuv,1971,5770
tuv,1972,5786
tuv,1973,5819
tuv,1974,5903
tuv,1975,6064
tuv,1976,6319
tuv,1977,6650
tuv,1978,7018
tuv,1979,7357
tuv,1980,7631
tuv,1981,7825
tuv,1982,7951
tuv,1983,8041
tuv,1984,8110
tuv,1985,8211
tuv,1986,8341
tuv,1987,8481
tuv,1988,8637
tuv,1989,8787
tuv,1990,8910
tuv,1991,9014
tuv,1992,9110
tuv,1993,9194
tuv,1994,9259
tuv,1995,9298
tuv,1996,9317
tuv,1997,9328
tuv,1998,9332
tuv,1999,9344
tuv,2000,9392
tuv,2001,9478
tuv,2002,9593
tuv,2003,9724
tuv,2004,9871
tuv,2005,9997
tuv,2006,10118
tuv,2007,10219
tuv,2008,10315
tuv,2009,10413
tuv,2010,10521
tuv,2011,10626
tuv,2012,10744
tuv,2013,10849
tuv,2014,10973
tuv,2015,11099
tuv,2016,11232
tuv,2017,11365
tuv,2018,11505
tuv,2019,11655
tuv,2020,11792
tza,1960,10052151
tza,1961,10346695
tza,1962,10651954
tza,1963,10968196
tza,1964,11295675
tza,1965,11634837
tza,1966,11985442
tza,1967,12348188
tza,1968,12725519
tza,1969,13120587
tza,1970,13535487
tza,1971,13971698
tza,1972,14428340
tza,1973,14902271
tza,1974,15388933
tza,1975,15885228
tza,1976,16390161
tza,1977,16905222
tza,1978,17432756
tza,1979,17976219
tza,1980,18538263
tza,1981,19120683
tza,1982,19723317
tza,1983,20344550
tza,1984,20981775
tza,1985,21633799
tza,1986,22296282
tza,1987,22971208
tza,1988,23670807
tza,1989,24411744
tza,1990,25203848
tza,1991,26056605
tza,1992,26961204
tza,1993,27887204
tza,1994,28792649
tza,1995,29649128
tza,1996,30444523
tza,1997,31192853
tza,1998,31924201
tza,1999,32682240
tza,2000,33499177
tza,2001,34385849
tza,2002,35334790
tza,2003,36337778
tza,2004,37379766
tza,2005,38450323
tza,2006,39548666
tza,2007,40681416
tza,2008,41853944
tza,2009,43073830
tza,2010,44346532
tza,2011,45673520
tza,2012,47053033
tza,2013,48483132
tza,2014,49960563
tza,2015,51482638
tza,2016,53049231
tza,2017,54660345
tza,2018,56313444
tza,2019,58005461
tza,2020,59734213
uga,1960,6767092
uga,1961,6983824
uga,1962,7215799
uga,1963,7461636
uga,1964,7719108
uga,1965,7986062
uga,1966,8263434
uga,1967,8550444
uga,1968,8841156
uga,1969,9127855
uga,1970,9405606
uga,1971,9671856
uga,1972,9929644
uga,1973,10186452
uga,1974,10453029
uga,1975,10737403
uga,1976,11042975
uga,1977,11368618
uga,1978,11712540
uga,1979,12071140
uga,1980,12442333
uga,1981,12825084
uga,1982,13221991
uga,1983,13638729
uga,1984,14082870
uga,1985,14559357
uga,1986,15070319
uga,1987,15612754
uga,1988,16180129
uga,1989,16763041
uga,1990,17354395
uga,1991,17953534
uga,1992,18561668
uga,1993,19175986
uga,1994,19793541
uga,1995,20413157
uga,1996,21032817
uga,1997,21655392
uga,1998,22290787
uga,1999,22952406
uga,2000,23650159
uga,2001,24388974
uga,2002,25167261
uga,2003,25980547
uga,2004,26821300
uga,2005,27684590
uga,2006,28571475
uga,2007,29486335
uga,2008,30431734
uga,2009,31411096
uga,2010,32428164
uga,2011,33476772
uga,2012,34558700
uga,2013,35694519
uga,2014,36911530
uga,2015,38225447
uga,2016,39649173
uga,2017,41166588
uga,2018,42729032
uga,2019,44269587
uga,2020,45741000
ukr,1960,42664646
ukr,1961,43206353
ukr,1962,43752227
ukr,1963,44288607
ukr,1964,44796959
ukr,1965,45264552
ukr,1966,45684983
ukr,1967,46063219
ukr,1968,46411816
ukr,1969,46749289
ukr,1970,47088862
ukr,1971,47435008
ukr,1972,47783006
ukr,1973,48125829
ukr,1974,48452623
ukr,1975,48755662
ukr,1976,49032729
ukr,1977,49287118
ukr,1978,49523304
ukr,1979,49747998
ukr,1980,49965872
ukr,1981,50221000
ukr,1982,50384000
ukr,1983,50564000
ukr,1984,50754000
ukr,1985,50917000
ukr,1986,51097000
ukr,1987,51293000
ukr,1988,51521000
ukr,1989,51773000
ukr,1990,51891400
ukr,1991,52000500
ukr,1992,52150400
ukr,1993,52179200
ukr,1994,51921400
ukr,1995,51512800
ukr,1996,51057800
ukr,1997,50594600
ukr,1998,50144500
ukr,1999,49674000
ukr,2000,49176500
ukr,2001,48662400
ukr,2002,48202470
ukr,2003,47812949
ukr,2004,47451626
ukr,2005,47105171
ukr,2006,46787786
ukr,2007,46509355
ukr,2008,46258189
ukr,2009,46053331
ukr,2010,45870741
ukr,2011,45706086
ukr,2012,45593342
ukr,2013,45489648
ukr,2014,45272155
ukr,2015,45154036
ukr,2016,45004673
ukr,2017,44831135
ukr,2018,44622518
ukr,2019,44386203
ukr,2020,44134693
ury,1960,2538648
ury,1961,2571682
ury,1962,2603883
ury,1963,2635125
ury,1964,2665383
ury,1965,2694537
ury,1966,2722871
ury,1967,2750091
ury,1968,2774761
ury,1969,2795037
ury,1970,2809799
ury,1971,2818283
ury,1972,2821458
ury,1973,2822112
ury,1974,2824095
ury,1975,2830172
ury,1976,2841371
ury,1977,2856958
ury,1978,2875724
ury,1979,2895683
ury,1980,2915389
ury,1981,2934624
ury,1982,2953852
ury,1983,2973048
ury,1984,2992250
ury,1985,3011519
ury,1986,3030651
ury,1987,3049581
ury,1988,3068714
ury,1989,3088603
ury,1990,3109598
ury,1991,3131657
ury,1992,3154459
ury,1993,3177734
ury,1994,3201149
ury,1995,3224275
ury,1996,3247383
ury,1997,3270158
ury,1998,3291053
ury,1999,3308005
ury,2000,3319734
ury,2001,3325471
ury,2002,3326046
ury,2003,3323661
ury,2004,3321486
ury,2005,3321799
ury,2006,3325403
ury,2007,3331753
ury,2008,3340221
ury,2009,3349676
ury,2010,3359273
ury,2011,3368926
ury,2012,3378975
ury,2013,3389436
ury,2014,3400439
ury,2015,3412013
ury,2016,3424139
ury,2017,3436645
ury,2018,3449290
ury,2019,3461731
