geo,time,sp_dyn_tfrt_in
sgp,2018,1.14
sgp,2019,1.14
sgp,2020,1.1
slb,1960,6.388
slb,1961,6.385
slb,1962,6.383
slb,1963,6.385
slb,1964,6.394
slb,1965,6.419
slb,1966,6.47
slb,1967,6.549
slb,1968,6.655
slb,1969,6.781
slb,1970,6.914
slb,1971,7.04
slb,1972,7.145
slb,1973,7.216
slb,1974,7.248
slb,1975,7.236
slb,1976,7.182
slb,1977,7.096
slb,1978,6.99
slb,1979,6.871
slb,1980,6.748
slb,1981,6.632
slb,1982,6.525
slb,1983,6.431
slb,1984,6.349
slb,1985,6.278
slb,1986,6.211
slb,1987,6.139
slb,1988,6.056
slb,1989,5.961
slb,1990,5.851
slb,1991,5.728
slb,1992,5.596
slb,1993,5.461
slb,1994,5.326
slb,1995,5.197
slb,1996,5.077
slb,1997,4.968
slb,1998,4.872
slb,1999,4.789
slb,2000,4.719
slb,2001,4.659
slb,2002,4.606
slb,2003,4.558
slb,2004,4.513
slb,2005,4.473
slb,2006,4.44
slb,2007,4.417
slb,2008,4.403
slb,2009,4.399
slb,2010,4.403
slb,2011,4.413
slb,2012,4.428
slb,2013,4.443
slb,2014,4.455
slb,2015,4.459
slb,2016,4.452
slb,2017,4.434
slb,2018,4.403
slb,2019,4.361
slb,2020,4.309
sle,1960,6.127
sle,1961,6.171
sle,1962,6.216
sle,1963,6.26
sle,1964,6.3
sle,1965,6.337
sle,1966,6.37
sle,1967,6.402
sle,1968,6.434
sle,1969,6.465
sle,1970,6.496
sle,1971,6.524
sle,1972,6.55
sle,1973,6.573
sle,1974,6.594
sle,1975,6.611
sle,1976,6.628
sle,1977,6.644
sle,1978,6.66
sle,1979,6.675
sle,1980,6.69
sle,1981,6.704
sle,1982,6.715
sle,1983,6.724
sle,1984,6.729
sle,1985,6.731
sle,1986,6.732
sle,1987,6.731
sle,1988,6.73
sle,1989,6.726
sle,1990,6.721
sle,1991,6.711
sle,1992,6.696
sle,1993,6.674
sle,1994,6.645
sle,1995,6.608
sle,1996,6.564
sle,1997,6.512
sle,1998,6.455
sle,1999,6.39
sle,2000,6.319
sle,2001,6.242
sle,2002,6.158
sle,2003,6.067
sle,2004,5.969
sle,2005,5.863
sle,2006,5.747
sle,2007,5.621
sle,2008,5.487
sle,2009,5.346
sle,2010,5.202
sle,2011,5.06
sle,2012,4.923
sle,2013,4.793
sle,2014,4.672
sle,2015,4.561
sle,2016,4.457
sle,2017,4.359
sle,2018,4.263
sle,2019,4.169
sle,2020,4.077
slv,1960,6.674
slv,1961,6.679
slv,1962,6.67
slv,1963,6.645
slv,1964,6.606
slv,1965,6.552
slv,1966,6.488
slv,1967,6.415
slv,1968,6.337
slv,1969,6.255
slv,1970,6.172
slv,1971,6.087
slv,1972,6
slv,1973,5.91
slv,1974,5.816
slv,1975,5.717
slv,1976,5.609
slv,1977,5.493
slv,1978,5.369
slv,1979,5.237
slv,1980,5.1
slv,1981,4.96
slv,1982,4.82
slv,1983,4.684
slv,1984,4.554
slv,1985,4.433
slv,1986,4.322
slv,1987,4.221
slv,1988,4.129
slv,1989,4.043
slv,1990,3.964
slv,1991,3.889
slv,1992,3.815
slv,1993,3.74
slv,1994,3.662
slv,1995,3.577
slv,1996,3.482
slv,1997,3.377
slv,1998,3.263
slv,1999,3.144
slv,2000,3.022
slv,2001,2.903
slv,2002,2.792
slv,2003,2.691
slv,2004,2.604
slv,2005,2.529
slv,2006,2.465
slv,2007,2.41
slv,2008,2.358
slv,2009,2.31
slv,2010,2.265
slv,2011,2.224
slv,2012,2.187
slv,2013,2.154
slv,2014,2.126
slv,2015,2.101
slv,2016,2.079
slv,2017,2.059
slv,2018,2.039
slv,2019,2.021
slv,2020,2.002
smr,2012,1.26
som,1960,7.25
som,1961,7.252
som,1962,7.255
som,1963,7.258
som,1964,7.261
som,1965,7.261
som,1966,7.257
som,1967,7.248
som,1968,7.232
som,1969,7.209
som,1970,7.182
som,1971,7.151
som,1972,7.118
som,1973,7.086
som,1974,7.057
som,1975,7.033
som,1976,7.016
som,1977,7.004
som,1978,7
som,1979,7.002
som,1980,7.012
som,1981,7.029
som,1982,7.052
som,1983,7.08
som,1984,7.112
som,1985,7.149
som,1986,7.191
som,1987,7.238
som,1988,7.289
som,1989,7.343
som,1990,7.398
som,1991,7.455
som,1992,7.512
som,1993,7.566
som,1994,7.615
som,1995,7.654
som,1996,7.68
som,1997,7.691
som,1998,7.686
som,1999,7.664
som,2000,7.627
som,2001,7.577
som,2002,7.517
som,2003,7.451
som,2004,7.381
som,2005,7.306
som,2006,7.228
som,2007,7.144
som,2008,7.055
som,2009,6.961
som,2010,6.865
som,2011,6.765
som,2012,6.664
som,2013,6.563
som,2014,6.462
som,2015,6.363
som,2016,6.265
som,2017,6.168
som,2018,6.072
som,2019,5.978
som,2020,5.885
srb,1961,2.5
srb,1971,2.3
srb,1981,2.1
srb,1991,1.8
srb,1995,1.7
srb,1997,1.6
srb,2000,1.48
srb,2001,1.58
srb,2002,1.57
srb,2003,1.59
srb,2004,1.57
srb,2005,1.45
srb,2006,1.43
srb,2007,1.38
srb,2008,1.4
srb,2009,1.44
srb,2010,1.4
srb,2011,1.4
srb,2012,1.45
srb,2013,1.43
srb,2014,1.46
srb,2015,1.46
srb,2016,1.46
srb,2017,1.49
srb,2018,1.49
srb,2019,1.52
srb,2020,1.48
ssd,1960,6.721
ssd,1961,6.733
ssd,1962,6.747
ssd,1963,6.763
ssd,1964,6.781
ssd,1965,6.8
ssd,1966,6.819
ssd,1967,6.838
ssd,1968,6.855
ssd,1969,6.869
ssd,1970,6.881
ssd,1971,6.892
ssd,1972,6.903
ssd,1973,6.912
ssd,1974,6.92
ssd,1975,6.924
ssd,1976,6.922
ssd,1977,6.913
ssd,1978,6.897
ssd,1979,6.874
ssd,1980,6.85
ssd,1981,6.829
ssd,1982,6.813
ssd,1983,6.806
ssd,1984,6.806
ssd,1985,6.81
ssd,1986,6.816
ssd,1987,6.816
ssd,1988,6.808
ssd,1989,6.789
ssd,1990,6.761
ssd,1991,6.726
ssd,1992,6.686
ssd,1993,6.644
ssd,1994,6.601
ssd,1995,6.554
ssd,1996,6.503
ssd,1997,6.444
ssd,1998,6.377
ssd,1999,6.303
ssd,2000,6.223
ssd,2001,6.139
ssd,2002,6.054
ssd,2003,5.969
ssd,2004,5.885
ssd,2005,5.803
ssd,2006,5.721
ssd,2007,5.638
ssd,2008,5.552
ssd,2009,5.465
ssd,2010,5.376
ssd,2011,5.286
ssd,2012,5.197
ssd,2013,5.108
ssd,2014,5.022
ssd,2015,4.937
ssd,2016,4.855
ssd,2017,4.775
ssd,2018,4.696
ssd,2019,4.619
ssd,2020,4.543
stp,1960,6.242
stp,1961,6.263
stp,1962,6.284
stp,1963,6.306
stp,1964,6.327
stp,1965,6.349
stp,1966,6.371
stp,1967,6.394
stp,1968,6.419
stp,1969,6.444
stp,1970,6.468
stp,1971,6.49
stp,1972,6.51
stp,1973,6.525
stp,1974,6.534
stp,1975,6.534
stp,1976,6.524
stp,1977,6.504
stp,1978,6.473
stp,1979,6.434
stp,1980,6.386
stp,1981,6.333
stp,1982,6.276
stp,1983,6.217
stp,1984,6.158
stp,1985,6.101
stp,1986,6.046
stp,1987,5.992
stp,1988,5.938
stp,1989,5.884
stp,1990,5.828
stp,1991,5.769
stp,1992,5.704
stp,1993,5.635
stp,1994,5.562
stp,1995,5.487
stp,1996,5.414
stp,1997,5.345
stp,1998,5.282
stp,1999,5.226
stp,2000,5.176
stp,2001,5.131
stp,2002,5.09
stp,2003,5.049
stp,2004,5.007
stp,2005,4.964
stp,2006,4.919
stp,2007,4.872
stp,2008,4.825
stp,2009,4.776
stp,2010,4.727
stp,2011,4.677
stp,2012,4.627
stp,2013,4.577
stp,2014,4.527
stp,2015,4.477
stp,2016,4.426
stp,2017,4.374
stp,2018,4.321
stp,2019,4.267
stp,2020,4.214
sur,1960,6.608
sur,1961,6.594
sur,1962,6.558
sur,1963,6.497
sur,1964,6.412
sur,1965,6.304
sur,1966,6.182
sur,1967,6.053
sur,1968,5.922
sur,1969,5.79
sur,1970,5.653
sur,1971,5.504
sur,1972,5.336
sur,1973,5.148
sur,1974,4.945
sur,1975,4.734
sur,1976,4.526
sur,1977,4.332
sur,1978,4.161
sur,1979,4.015
sur,1980,3.895
sur,1981,3.798
sur,1982,3.715
sur,1983,3.64
sur,1984,3.57
sur,1985,3.505
sur,1986,3.445
sur,1987,3.391
sur,1988,3.345
sur,1989,3.304
sur,1990,3.267
sur,1991,3.231
sur,1992,3.195
sur,1993,3.156
sur,1994,3.115
sur,1995,3.072
sur,1996,3.03
sur,1997,2.99
sur,1998,2.955
sur,1999,2.923
sur,2000,2.895
sur,2001,2.868
sur,2002,2.84
sur,2003,2.811
sur,2004,2.781
sur,2005,2.749
sur,2006,2.717
sur,2007,2.687
sur,2008,2.659
sur,2009,2.633
sur,2010,2.61
sur,2011,2.587
sur,2012,2.565
sur,2013,2.543
sur,2014,2.519
sur,2015,2.494
sur,2016,2.469
sur,2017,2.443
sur,2018,2.418
sur,2019,2.394
sur,2020,2.371
svk,1960,3.04
svk,1961,2.96
svk,1962,2.83
svk,1963,2.92
svk,1964,2.89
svk,1965,2.78
svk,1966,2.66
svk,1967,2.48
svk,1968,2.39
svk,1969,2.43
svk,1970,2.41
svk,1971,2.43
svk,1972,2.49
svk,1973,2.56
svk,1974,2.61
svk,1975,2.55
svk,1976,2.55
svk,1977,2.49
svk,1978,2.47
svk,1979,2.45
svk,1980,2.32
svk,1981,2.29
svk,1982,2.28
svk,1983,2.28
svk,1984,2.26
svk,1985,2.26
svk,1986,2.2
svk,1987,2.14
svk,1988,2.13
svk,1989,2.07
svk,1990,2.09
svk,1991,2.05
svk,1992,1.93
svk,1993,1.87
svk,1994,1.67
svk,1995,1.52
svk,1996,1.47
svk,1997,1.43
svk,1998,1.37
svk,1999,1.33
svk,2000,1.3
svk,2001,1.2
svk,2002,1.19
svk,2003,1.2
svk,2004,1.25
svk,2005,1.27
svk,2006,1.25
svk,2007,1.27
svk,2008,1.34
svk,2009,1.44
svk,2010,1.43
svk,2011,1.45
svk,2012,1.34
svk,2013,1.34
svk,2014,1.37
svk,2015,1.4
svk,2016,1.48
svk,2017,1.52
svk,2018,1.54
svk,2019,1.57
svk,2020,1.57
svn,1960,2.341
svn,1961,2.333
svn,1962,2.327
svn,1963,2.32
svn,1964,2.312
svn,1965,2.301
svn,1966,2.287
svn,1967,2.272
svn,1968,2.258
svn,1969,2.243
svn,1970,2.231
svn,1971,2.22
svn,1972,2.213
svn,1973,2.207
svn,1974,2.202
svn,1975,2.195
svn,1976,2.183
svn,1977,2.166
svn,1978,2.14
svn,1979,2.106
svn,1980,2.064
svn,1981,2.016
svn,1982,1.93
svn,1983,1.81
svn,1984,1.74
svn,1985,1.71
svn,1986,1.67
svn,1987,1.65
svn,1988,1.63
svn,1989,1.52
svn,1990,1.46
svn,1991,1.42
svn,1992,1.33
svn,1993,1.33
svn,1994,1.32
svn,1995,1.29
svn,1996,1.28
svn,1997,1.25
svn,1998,1.23
svn,1999,1.21
svn,2000,1.26
svn,2001,1.21
svn,2002,1.21
svn,2003,1.2
svn,2004,1.25
svn,2005,1.26
svn,2006,1.31
svn,2007,1.38
svn,2008,1.53
svn,2009,1.53
svn,2010,1.57
svn,2011,1.56
svn,2012,1.58
svn,2013,1.55
svn,2014,1.58
svn,2015,1.57
svn,2016,1.58
svn,2017,1.62
svn,2018,1.6
svn,2019,1.61
svn,2020,1.6
swe,1960,2.17
swe,1961,2.21
swe,1962,2.25
swe,1963,2.33
swe,1964,2.47
swe,1965,2.39
swe,1966,2.37
swe,1967,2.28
swe,1968,2.07
swe,1969,1.93
swe,1970,1.92
swe,1971,1.96
swe,1972,1.91
swe,1973,1.87
swe,1974,1.87
swe,1975,1.77
swe,1976,1.68
swe,1977,1.64
swe,1978,1.6
swe,1979,1.66
swe,1980,1.68
swe,1981,1.63
swe,1982,1.62
swe,1983,1.61
swe,1984,1.66
swe,1985,1.74
swe,1986,1.8
swe,1987,1.84
swe,1988,1.96
swe,1989,2.01
swe,1990,2.13
swe,1991,2.11
swe,1992,2.09
swe,1993,1.99
swe,1994,1.88
swe,1995,1.73
swe,1996,1.6
swe,1997,1.52
swe,1998,1.5
swe,1999,1.5
swe,2000,1.54
swe,2001,1.57
swe,2002,1.65
swe,2003,1.71
swe,2004,1.75
swe,2005,1.77
swe,2006,1.85
swe,2007,1.88
swe,2008,1.91
swe,2009,1.94
swe,2010,1.98
swe,2011,1.9
swe,2012,1.91
swe,2013,1.89
swe,2014,1.88
swe,2015,1.85
swe,2016,1.85
swe,2017,1.78
swe,2018,1.76
swe,2019,1.71
swe,2020,1.66
swz,1960,6.752
swz,1961,6.774
swz,1962,6.794
swz,1963,6.812
swz,1964,6.826
swz,1965,6.837
swz,1966,6.846
swz,1967,6.854
swz,1968,6.861
swz,1969,6.867
swz,1970,6.871
swz,1971,6.871
swz,1972,6.866
swz,1973,6.854
swz,1974,6.837
swz,1975,6.817
swz,1976,6.798
swz,1977,6.783
swz,1978,6.769
swz,1979,6.752
swz,1980,6.721
swz,1981,6.662
swz,1982,6.567
swz,1983,6.434
swz,1984,6.265
swz,1985,6.069
swz,1986,5.857
swz,1987,5.646
swz,1988,5.447
swz,1989,5.267
swz,1990,5.106
swz,1991,4.962
swz,1992,4.827
swz,1993,4.694
swz,1994,4.563
swz,1995,4.434
swz,1996,4.311
swz,1997,4.195
swz,1998,4.09
swz,1999,3.997
swz,2000,3.915
swz,2001,3.848
swz,2002,3.792
swz,2003,3.745
swz,2004,3.704
swz,2005,3.663
swz,2006,3.617
swz,2007,3.561
swz,2008,3.496
swz,2009,3.421
swz,2010,3.342
swz,2011,3.264
swz,2012,3.195
swz,2013,3.139
swz,2014,3.097
swz,2015,3.065
swz,2016,3.041
swz,2017,3.018
swz,2018,2.99
swz,2019,2.958
swz,2020,2.919
sxm,1992,2.03
sxm,2001,1.95
sxm,2007,1.5
sxm,2008,1.7
sxm,2009,1.7
sxm,2011,2.03
syc,1976,4.5
syc,1982,3.5
syc,1987,3
syc,1992,2.696
syc,1997,2.1
syc,1998,2.04
syc,1999,2.04
syc,2000,2.08
syc,2001,1.98
syc,2002,2.04
syc,2003,2.06
syc,2004,2.01
syc,2005,2.2
syc,2006,2.11
syc,2007,2.24
syc,2008,2.33
syc,2009,2.38
syc,2010,2.16
syc,2011,2.33
syc,2012,2.37
syc,2013,2.26
syc,2014,2.25
syc,2015,2.31
syc,2016,2.39
syc,2017,2.41
syc,2018,2.41
syc,2019,2.36
syc,2020,2.29
syr,1960,7.467
syr,1961,7.497
syr,1962,7.522
syr,1963,7.541
syr,1964,7.555
syr,1965,7.564
syr,1966,7.569
syr,1967,7.572
syr,1968,7.574
syr,1969,7.574
syr,1970,7.572
syr,1971,7.566
syr,1972,7.556
syr,1973,7.537
syr,1974,7.51
syr,1975,7.472
syr,1976,7.422
syr,1977,7.359
syr,1978,7.285
syr,1979,7.197
syr,1980,7.094
syr,1981,6.976
syr,1982,6.843
syr,1983,6.695
syr,1984,6.534
syr,1985,6.359
syr,1986,6.168
syr,1987,5.962
syr,1988,5.746
syr,1989,5.526
syr,1990,5.309
syr,1991,5.106
syr,1992,4.92
syr,1993,4.757
syr,1994,4.617
syr,1995,4.501
syr,1996,4.402
syr,1997,4.314
syr,1998,4.232
syr,1999,4.152
syr,2000,4.076
syr,2001,4.007
syr,2002,3.948
syr,2003,3.899
syr,2004,3.857
syr,2005,3.814
syr,2006,3.762
syr,2007,3.696
syr,2008,3.613
syr,2009,3.514
syr,2010,3.404
syr,2011,3.29
syr,2012,3.181
syr,2013,3.085
syr,2014,3.005
syr,2015,2.94
syr,2016,2.889
syr,2017,2.847
syr,2018,2.808
syr,2019,2.771
syr,2020,2.734
tcd,1960,6.25
tcd,1961,6.268
tcd,1962,6.285
tcd,1963,6.301
tcd,1964,6.318
tcd,1965,6.337
tcd,1966,6.362
tcd,1967,6.393
tcd,1968,6.432
tcd,1969,6.477
tcd,1970,6.528
tcd,1971,6.582
tcd,1972,6.636
tcd,1973,6.688
tcd,1974,6.736
tcd,1975,6.78
tcd,1976,6.82
tcd,1977,6.857
tcd,1978,6.892
tcd,1979,6.925
tcd,1980,6.958
tcd,1981,6.99
tcd,1982,7.023
tcd,1983,7.056
tcd,1984,7.089
tcd,1985,7.124
tcd,1986,7.161
tcd,1987,7.199
tcd,1988,7.238
tcd,1989,7.276
tcd,1990,7.313
tcd,1991,7.346
tcd,1992,7.376
tcd,1993,7.399
tcd,1994,7.416
tcd,1995,7.425
tcd,1996,7.426
tcd,1997,7.419
tcd,1998,7.405
tcd,1999,7.384
tcd,2000,7.354
tcd,2001,7.315
tcd,2002,7.268
tcd,2003,7.212
tcd,2004,7.147
tcd,2005,7.074
tcd,2006,6.992
tcd,2007,6.901
tcd,2008,6.803
tcd,2009,6.699
tcd,2010,6.592
tcd,2011,6.482
tcd,2012,6.372
tcd,2013,6.262
tcd,2014,6.154
tcd,2015,6.049
tcd,2016,5.947
tcd,2017,5.846
tcd,2018,5.747
tcd,2019,5.649
tcd,2020,5.553
tgo,1960,6.521
tgo,1961,6.57
tgo,1962,6.622
tgo,1963,6.677
tgo,1964,6.734
tgo,1965,6.792
tgo,1966,6.851
tgo,1967,6.911
tgo,1968,6.971
tgo,1969,7.029
tgo,1970,7.084
tgo,1971,7.136
tgo,1972,7.182
tgo,1973,7.222
tgo,1974,7.254
tgo,1975,7.276
tgo,1976,7.287
tgo,1977,7.288
tgo,1978,7.277
tgo,1979,7.254
tgo,1980,7.216
tgo,1981,7.163
tgo,1982,7.094
tgo,1983,7.011
tgo,1984,6.915
tgo,1985,6.808
tgo,1986,6.69
tgo,1987,6.566
tgo,1988,6.437
tgo,1989,6.309
tgo,1990,6.185
tgo,1991,6.068
tgo,1992,5.96
tgo,1993,5.861
tgo,1994,5.772
tgo,1995,5.695
tgo,1996,5.628
tgo,1997,5.569
tgo,1998,5.515
tgo,1999,5.466
tgo,2000,5.419
tgo,2001,5.372
tgo,2002,5.326
tgo,2003,5.279
tgo,2004,5.231
tgo,2005,5.179
tgo,2006,5.123
tgo,2007,5.064
tgo,2008,5.001
tgo,2009,4.936
tgo,2010,4.868
tgo,2011,4.798
tgo,2012,4.727
tgo,2013,4.656
tgo,2014,4.585
tgo,2015,4.516
tgo,2016,4.449
tgo,2017,4.384
tgo,2018,4.32
tgo,2019,4.259
tgo,2020,4.199
tha,1960,6.147
tha,1961,6.151
tha,1962,6.155
tha,1963,6.157
tha,1964,6.151
tha,1965,6.129
tha,1966,6.084
tha,1967,6.009
tha,1968,5.903
tha,1969,5.764
tha,1970,5.595
tha,1971,5.397
tha,1972,5.181
tha,1973,4.953
tha,1974,4.721
tha,1975,4.488
tha,1976,4.257
tha,1977,4.03
tha,1978,3.808
tha,1979,3.594
tha,1980,3.392
tha,1981,3.202
tha,1982,3.024
tha,1983,2.859
tha,1984,2.707
tha,1985,2.571
tha,1986,2.451
tha,1987,2.346
tha,1988,2.256
tha,1989,2.179
tha,1990,2.113
tha,1991,2.055
tha,1992,2.003
tha,1993,1.956
tha,1994,1.911
tha,1995,1.867
tha,1996,1.823
tha,1997,1.781
tha,1998,1.742
tha,1999,1.705
tha,2000,1.671
tha,2001,1.641
tha,2002,1.616
tha,2003,1.595
tha,2004,1.58
tha,2005,1.568
tha,2006,1.56
tha,2007,1.554
tha,2008,1.549
tha,2009,1.545
tha,2010,1.542
tha,2011,1.539
tha,2012,1.538
tha,2013,1.538
tha,2014,1.538
tha,2015,1.538
tha,2016,1.537
tha,2017,1.532
tha,2018,1.525
tha,2019,1.514
tha,2020,1.501
tjk,1960,6.547
tjk,1961,6.661
tjk,1962,6.76
tjk,1963,6.844
tjk,1964,6.911
tjk,1965,6.962
tjk,1966,6.999
tjk,1967,7.024
tjk,1968,7.035
tjk,1969,7.031
tjk,1970,7.003
tjk,1971,6.943
tjk,1972,6.845
tjk,1973,6.714
tjk,1974,6.553
tjk,1975,6.376
tjk,1976,6.197
tjk,1977,6.029
tjk,1978,5.885
tjk,1979,5.77
tjk,1980,5.688
tjk,1981,5.64
tjk,1982,5.613
tjk,1983,5.599
tjk,1984,5.588
tjk,1985,5.573
tjk,1986,5.543
tjk,1987,5.495
tjk,1988,5.427
tjk,1989,5.336
tjk,1990,5.225
tjk,1991,5.1
tjk,1992,4.967
tjk,1993,4.834
tjk,1994,4.705
tjk,1995,4.58
tjk,1996,4.456
tjk,1997,4.332
tjk,1998,4.207
tjk,1999,4.084
tjk,2000,3.967
tjk,2001,3.862
tjk,2002,3.773
tjk,2003,3.703
tjk,2004,3.652
tjk,2005,3.619
tjk,2006,3.602
tjk,2007,3.595
tjk,2008,3.594
tjk,2009,3.596
tjk,2010,3.599
tjk,2011,3.603
tjk,2012,3.608
tjk,2013,3.615
tjk,2014,3.621
tjk,2015,3.623
tjk,2016,3.618
tjk,2017,3.606
tjk,2018,3.585
tjk,2019,3.556
tjk,2020,3.52
tkm,1960,6.59
tkm,1961,6.689
tkm,1962,6.756
tkm,1963,6.788
tkm,1964,6.787
tkm,1965,6.756
tkm,1966,6.703
tkm,1967,6.635
tkm,1968,6.56
tkm,1969,6.482
tkm,1970,6.404
tkm,1971,6.323
tkm,1972,6.237
tkm,1973,6.143
tkm,1974,6.04
tkm,1975,5.926
tkm,1976,5.796
tkm,1977,5.651
tkm,1978,5.494
tkm,1979,5.331
tkm,1980,5.17
tkm,1981,5.022
tkm,1982,4.895
tkm,1983,4.791
tkm,1984,4.711
tkm,1985,4.65
tkm,1986,4.603
tkm,1987,4.557
tkm,1988,4.504
tkm,1989,4.436
tkm,1990,4.344
tkm,1991,4.222
tkm,1992,4.071
tkm,1993,3.898
tkm,1994,3.707
tkm,1995,3.512
tkm,1996,3.323
tkm,1997,3.154
tkm,1998,3.013
tkm,1999,2.903
tkm,2000,2.824
tkm,2001,2.77
tkm,2002,2.73
tkm,2003,2.698
tkm,2004,2.671
tkm,2005,2.654
tkm,2006,2.653
tkm,2007,2.672
tkm,2008,2.712
tkm,2009,2.769
tkm,2010,2.833
tkm,2011,2.892
tkm,2012,2.936
tkm,2013,2.958
tkm,2014,2.956
tkm,2015,2.93
tkm,2016,2.887
tkm,2017,2.836
tkm,2018,2.786
tkm,2019,2.74
tkm,2020,2.701
tls,1960,6.319
tls,1961,6.273
tls,1962,6.218
tls,1963,6.155
tls,1964,6.084
tls,1965,6.008
tls,1966,5.932
tls,1967,5.858
tls,1968,5.788
tls,1969,5.722
tls,1970,5.655
tls,1971,5.58
tls,1972,5.492
tls,1973,5.392
tls,1974,5.287
tls,1975,5.19
tls,1976,5.119
tls,1977,5.085
tls,1978,5.094
tls,1979,5.142
tls,1980,5.219
tls,1981,5.306
tls,1982,5.384
tls,1983,5.439
tls,1984,5.467
tls,1985,5.47
tls,1986,5.457
tls,1987,5.444
tls,1988,5.441
tls,1989,5.452
tls,1990,5.478
tls,1991,5.515
tls,1992,5.556
tls,1993,5.597
tls,1994,5.638
tls,1995,5.684
tls,1996,5.746
tls,1997,5.826
tls,1998,5.921
tls,1999,6.023
tls,2000,6.113
tls,2001,6.171
tls,2002,6.182
tls,2003,6.137
tls,2004,6.033
tls,2005,5.876
tls,2006,5.675
tls,2007,5.451
tls,2008,5.223
tls,2009,5.004
tls,2010,4.805
tls,2011,4.637
tls,2012,4.497
tls,2013,4.383
tls,2014,4.292
tls,2015,4.219
tls,2016,4.156
tls,2017,4.093
tls,2018,4.023
tls,2019,3.943
tls,2020,3.853
ton,1960,7.363
ton,1961,7.346
ton,1962,7.302
ton,1963,7.226
ton,1964,7.117
ton,1965,6.973
ton,1966,6.795
ton,1967,6.59
ton,1968,6.371
ton,1969,6.15
ton,1970,5.941
ton,1971,5.761
ton,1972,5.616
ton,1973,5.512
ton,1974,5.449
ton,1975,5.426
ton,1976,5.438
ton,1977,5.471
ton,1978,5.509
ton,1979,5.541
ton,1980,5.553
ton,1981,5.532
ton,1982,5.475
ton,1983,5.385
ton,1984,5.266
ton,1985,5.128
ton,1986,4.989
ton,1987,4.864
ton,1988,4.763
ton,1989,4.691
ton,1990,4.644
ton,1991,4.612
ton,1992,4.583
ton,1993,4.547
ton,1994,4.501
ton,1995,4.447
ton,1996,4.391
ton,1997,4.34
ton,1998,4.3
ton,1999,4.27
ton,2000,4.25
ton,2001,4.236
ton,2002,4.221
ton,2003,4.202
ton,2004,4.177
ton,2005,4.144
ton,2006,4.104
ton,2007,4.059
ton,2008,4.012
ton,2009,3.963
ton,2010,3.913
ton,2011,3.864
ton,2012,3.815
ton,2013,3.768
ton,2014,3.722
ton,2015,3.678
ton,2016,3.636
ton,2017,3.595
ton,2018,3.556
ton,2019,3.518
ton,2020,3.481
tto,1960,5.264
tto,1961,5.177
tto,1962,5.047
tto,1963,4.873
tto,1964,4.664
tto,1965,4.433
tto,1966,4.2
tto,1967,3.985
tto,1968,3.802
tto,1969,3.658
tto,1970,3.554
tto,1971,3.484
tto,1972,3.432
tto,1973,3.389
tto,1974,3.349
tto,1975,3.313
tto,1976,3.287
tto,1977,3.273
tto,1978,3.271
tto,1979,3.278
tto,1980,3.284
tto,1981,3.281
tto,1982,3.261
tto,1983,3.218
tto,1984,3.151
tto,1985,3.06
tto,1986,2.949
tto,1987,2.827
tto,1988,2.7
tto,1989,2.574
tto,1990,2.453
tto,1991,2.339
tto,1992,2.231
tto,1993,2.131
tto,1994,2.04
tto,1995,1.961
tto,1996,1.896
tto,1997,1.843
tto,1998,1.801
tto,1999,1.772
tto,2000,1.753
tto,2001,1.744
tto,2002,1.744
tto,2003,1.749
tto,2004,1.758
tto,2005,1.769
tto,2006,1.78
tto,2007,1.79
tto,2008,1.799
tto,2009,1.804
tto,2010,1.806
tto,2011,1.804
tto,2012,1.799
tto,2013,1.79
tto,2014,1.78
tto,2015,1.767
tto,2016,1.753
tto,2017,1.739
tto,2018,1.725
tto,2019,1.711
tto,2020,1.699
tun,1960,6.942
tun,1961,6.97
tun,1962,6.993
tun,1963,7.009
tun,1964,7.015
tun,1965,7.008
tun,1966,6.984
tun,1967,6.942
tun,1968,6.881
tun,1969,6.802
tun,1970,6.705
tun,1971,6.591
tun,1972,6.465
tun,1973,6.33
tun,1974,6.189
tun,1975,6.042
tun,1976,5.89
tun,1977,5.733
tun,1978,5.572
tun,1979,5.408
tun,1980,5.243
tun,1981,5.078
tun,1982,4.915
tun,1983,4.752
tun,1984,4.59
tun,1985,4.425
tun,1986,4.252
tun,1987,4.07
tun,1988,3.878
tun,1989,3.678
tun,1990,3.476
tun,1991,3.276
tun,1992,3.085
tun,1993,2.907
tun,1994,2.747
tun,1995,2.606
tun,1996,2.485
tun,1997,2.379
tun,1998,2.287
tun,1999,2.208
tun,2000,2.142
tun,2001,2.088
tun,2002,2.046
tun,2003,2.016
tun,2004,1.997
tun,2005,1.991
tun,2006,1.999
tun,2007,2.02
tun,2008,2.054
tun,2009,2.095
tun,2010,2.14
tun,2011,2.182
tun,2012,2.216
tun,2013,2.24
tun,2014,2.252
tun,2015,2.251
tun,2016,2.238
tun,2017,2.219
tun,2018,2.197
tun,2019,2.174
tun,2020,2.151
tur,1960,6.366
tur,1961,6.304
tur,1962,6.237
tur,1963,6.165
tur,1964,6.089
tur,1965,6.011
tur,1966,5.933
tur,1967,5.855
tur,1968,5.778
tur,1969,5.7
tur,1970,5.619
tur,1971,5.529
tur,1972,5.429
tur,1973,5.316
tur,1974,5.191
tur,1975,5.058
tur,1976,4.921
tur,1977,4.785
tur,1978,4.654
tur,1979,4.528
tur,1980,4.405
tur,1981,4.282
tur,1982,4.155
tur,1983,4.021
tur,1984,3.883
tur,1985,3.741
tur,1986,3.598
