income_groups,time,income_mountain_50bracket_shape_for_log
upper_middle_income,1983,"2274,3925,6122,8779,12533,17983,26383,39555,60604,97141,163941,289136,544907,1030981,2004606,3794937,7034614,12028754,19095290,28567737,40155795,52935435,65845572,79076496,92038076,100371317,101710962,91696547,69179297,44565685,26712225,15377004,8635097,4816741,2711831,1547226,884715,495015,271157,149044,83147,46598,26325,15050,8471,4784,2672,1469,782,399"
upper_middle_income,1984,"3961,6650,10052,13872,18905,25956,36615,53330,80146,125359,204203,343283,609622,1084362,2000610,3714620,6868216,12082714,19634866,29804984,42238798,55749707,69110795,82527231,95734310,104074797,104824793,94790650,72262853,46806465,28040151,16201420,9133836,5087257,2862596,1638263,941599,529774,288722,157264,86971,48181,26970,15159,8368,4604,2488,1317,673,323"
upper_middle_income,1985,"4345,7340,11195,15659,21720,30257,43329,63197,94918,145219,229708,365171,608877,1042929,1867118,3472322,6473776,11511588,18924949,29098010,42194295,56928407,72384085,88283323,104174436,114439357,115069756,102925517,77199801,49417788,29325558,16802357,9346469,5124927,2826435,1583552,899125,493598,263067,137273,72591,38081,20066,10503,5421,2846,1492,809,437,236"
upper_middle_income,1986,"2026,3601,5793,8763,13209,19896,30552,46476,71101,107120,161362,243701,373097,621348,1152848,2290065,4680003,8898202,15822381,26212113,40217323,56644876,73664830,90941187,107134302,117524612,119221379,108485475,83591669,54867668,33105845,19436384,11180430,6339567,3613267,2093168,1223507,702485,390238,215689,120274,68403,38703,22674,13176,8062,4968,3119,1895,1089"
upper_middle_income,1987,"3672,6167,9342,12919,17614,23857,33244,46666,68218,101121,157299,248241,405545,692520,1184798,2074840,3639740,6336704,10710757,17326296,25753463,34554767,42645368,50227548,57477870,62467232,63603055,58995894,46974957,32068046,20184845,12077434,7026571,4099255,2382323,1380170,794316,449280,251115,137998,77527,43428,25059,14958,9097,5715,3579,2245,1299,707"
upper_middle_income,1988,"342,602,934,1372,2025,3039,4803,7547,11921,18570,27762,39884,57356,102093,268761,754859,1913389,3990617,7266073,12043346,18457390,25668753,32728065,40053105,47650270,53568369,55969642,52707501,41874918,28139328,17402296,10110039,5665567,3194230,1799633,1008825,564100,312510,168500,89487,48406,25773,13459,7141,3623,1802,865,394,175,70"
upper_middle_income,1989,"3288,5575,8529,11967,16700,23226,33566,49631,76506,118596,190369,304194,494086,831527,1456295,2693370,4906696,8370341,13168419,19313817,26907573,34600202,41424647,48364721,55721626,60988072,61536022,55970936,43776230,29816552,18932237,11508751,6812690,4059187,2420594,1449934,868365,517676,305658,178741,105402,62252,36546,22436,13646,8642,5519,3475,2064,1152"
upper_middle_income,1990,"3054,5324,8490,12441,18298,26762,39985,60597,93782,146756,235082,374780,622615,1063938,1929359,3561420,6357369,10334614,15240382,21248050,28608933,37504148,46290773,53909608,59819269,61880350,60510975,54961738,43951152,30729131,19434711,11727144,6911161,4033843,2365236,1388645,828549,489693,289155,170729,101451,59225,35315,21425,13123,8264,5175,3231,1926,1087"
upper_middle_income,1991,"4449,7603,11828,16909,24154,34192,50041,74133,113281,172622,270395,421839,670988,1115646,1940700,3511894,6214574,10107520,15079243,21155386,28583552,37018453,45835183,54645111,62076535,65400438,65028237,59848292,47991240,33491283,21083377,12637543,7366485,4224314,2410142,1383090,796565,456035,262614,153257,90266,53537,31945,19536,11874,7372,4597,2839,1672,919"
upper_middle_income,1992,"6599,11201,17292,24495,34600,48454,69977,102128,153299,229513,351522,533784,826316,1315383,2204237,3826852,6478125,10135027,14544387,19489689,25280734,31728983,38522343,44667180,48640649,49093866,47249167,43249333,35128295,24838282,15522999,9217959,5263790,2916035,1602349,887658,490383,270710,152583,88236,51864,30824,18255,10824,6348,3735,2231,1313,762,417"
upper_middle_income,1993,"6888,11587,17671,24635,34128,47020,67134,97821,148023,224713,350858,540818,835925,1321141,2183418,3781293,6490874,10307865,14912287,20238269,26635641,33672967,40852054,47031158,50181737,49759572,47512061,43254449,35927062,26293164,16961663,10460951,6302363,3713207,2144386,1251793,739502,438381,261028,157296,95295,58362,35573,22233,13776,8766,5617,3537,2120,1185"
upper_middle_income,1994,"5137,8650,12981,17750,23964,32221,44897,63792,95973,148524,240026,395673,652304,1105589,1919581,3419708,5910846,9330496,13605976,18665241,24523689,30944842,37026241,41952980,44835888,46066482,45859711,43251558,36838116,27550344,18250586,11257728,6793000,4035203,2375967,1406042,842149,493913,291725,173533,104328,63010,38249,23336,14510,9102,5763,3650,2189,1225"
upper_middle_income,1995,"3252,5655,8805,12688,18382,26539,39938,60367,95266,151466,248528,413788,691571,1191162,2080335,3641664,6159972,9587448,14047212,19242517,25141421,31125779,36622745,41014564,43355847,43768415,41860792,37011323,29097597,21020466,14403370,9444442,6049133,3800492,2354080,1436673,877601,526649,315494,188859,112518,67601,40426,24389,14728,8984,5565,3360,1968,1067"
upper_middle_income,1996,"2242,4117,6911,11007,18010,29301,49088,81597,136616,223642,366279,600764,977611,1621460,2684173,4422487,7055027,10654958,15425508,21456629,28783952,36723228,43458603,47428370,48346230,46376862,43008512,37938993,29567958,21002389,14159971,9129090,5813338,3665134,2298813,1420352,869720,526226,311516,187460,110772,66306,39271,23729,14296,8901,5543,3450,2061,1152"
upper_middle_income,1997,"3566,6309,10145,15187,22905,34202,52520,80348,125866,196740,314961,514623,854879,1478985,2567740,4447257,7347275,11230918,16178108,22369715,29990815,38789974,48043756,56347401,61899989,62652288,58349669,49541705,37294096,25641753,16919416,10763949,6772241,4218620,2582454,1547919,924143,542412,318090,188830,112292,67249,40192,24310,14685,8988,5602,3396,2005,1090"
upper_middle_income,1998,"3205,5489,8507,12134,17128,23940,34129,48662,71431,106804,168002,276966,469394,852800,1545816,2734002,4743406,7773783,12091557,17951863,25576824,34835649,44693404,53935597,61430077,65139434,63511033,57588443,47250733,34777042,22938980,13983496,8301424,4876443,2843813,1661342,981660,572297,335038,197567,116227,68956,40467,23920,14161,8411,5116,3021,1751,935"
upper_middle_income,1999,"2641,4690,7588,11443,17241,25637,38925,58560,89935,138417,219138,359155,615096,1148731,2200619,4086679,7015449,10823895,15522730,21292284,28247054,35794415,43763939,51171646,56765118,59417897,57653568,52953556,44525337,33678640,22911953,14015638,8310669,4891605,2862425,1661708,973220,560323,323361,187022,109073,64061,37351,21860,12826,7535,4523,2642,1513,800"
upper_middle_income,2000,"3814,6754,10866,16259,24108,35277,51939,76184,113107,168820,256113,402128,651906,1152995,2157978,3942183,6741643,10452952,15141934,21357258,29447439,39159497,49391360,59035385,66624503,69916926,67167233,60030211,49754247,37929475,26643267,16719676,9956836,5847871,3393127,1933396,1102405,628317,351492,198162,111852,63625,36044,20619,11745,6831,3985,2376,1342,731"
upper_middle_income,2001,"5225,9223,14750,21970,32143,46490,67601,97701,142577,208536,308421,464591,698079,1083195,1699697,2648498,4207300,6632663,10285734,15533295,22300155,30543725,39395741,48016006,54970297,57897713,55659334,48728362,38154451,26828698,18062219,11597327,7246338,4485468,2734101,1639443,960022,556640,313558,174153,97349,54043,30633,17321,10129,5914,3558,2114,1219,670"
upper_middle_income,2002,"999,1799,2967,4622,7311,11476,18416,28982,45690,70279,108355,167673,263950,440591,751985,1286489,2185870,3594880,5722182,8855789,13183520,18738354,25235098,31921755,37341932,40101788,39242819,35079136,27860036,19122246,12278520,7341663,4223157,2461680,1418803,798517,438552,230978,118279,60114,30177,15437,7807,4067,2122,1156,655,383,223,126"
upper_middle_income,2003,"1166,2086,3426,5276,8147,12495,19487,30146,46734,71044,107338,161465,243843,385150,636926,1075432,1836881,3085886,5010354,8011221,12335845,18046728,24713415,31381735,36653431,39598413,39425320,36226898,30049050,21578536,14282591,8805747,5057503,2840234,1578616,866605,469641,247899,129445,67784,35664,19541,10873,6347,3792,2393,1556,1029,651,384"
upper_middle_income,2004,"718,1277,2079,3189,4946,7732,12505,20362,33840,56701,95323,164060,286876,513326,974540,1859668,3517001,6162809,9854798,14835784,21835822,31688951,44637088,58206164,68653125,72661132,69175681,59281664,45576197,30892074,19023515,11111124,6284803,3485992,1890076,1022263,553482,303915,172248,101471,61152,38140,23832,14873,9177,5603,3387,2036,1154,627"
upper_middle_income,2005,"1301,2320,3778,5777,8815,13421,20780,32127,50416,79615,126730,206735,342207,578056,1013237,1788217,3173361,5536352,9112862,14210880,21324895,31204768,44504851,59901493,72732450,77769408,73819982,62958707,48317987,32816258,20450063,12335799,7268539,4147198,2260483,1205445,649571,362937,210930,128422,80743,51677,33507,21234,13344,8165,4910,2869,1584,830"
upper_middle_income,2006,"2613,4577,7047,10083,14179,19964,28618,41459,61367,93702,146964,243517,412734,712142,1254777,2198502,3834925,6717893,11276911,18184832,28163851,41783009,59511718,79440858,95505149,102957319,98565370,83312668,62795083,43245801,28357825,17879745,11020203,6621083,3868267,2213297,1246033,705080,406223,232098,135310,79509,46984,28368,16917,10258,6136,3648,2056,1078"
upper_middle_income,2007,"5045,8454,12747,17574,23624,31390,41788,56308,77873,112101,167770,267588,439320,736059,1257715,2138136,3619669,6226228,10442764,16865743,26416428,39459001,56157772,75771328,94496464,105357219,102960918,88006390,67250332,46927570,30943759,19859821,12353226,7443910,4343224,2469230,1382739,767553,430664,244092,140187,81818,47978,28730,16967,10047,5862,3379,1853,957"
upper_middle_income,2008,"3588,6222,9753,14179,20503,29093,41331,58795,84900,125395,189106,301232,494497,834327,1443545,2490158,4250391,7280191,12132845,19501867,30369464,45089383,64172386,86706650,107851175,120010282,118255151,103108343,78719428,54730829,36236270,23080861,14390010,8783867,5190306,2972630,1659681,915091,502964,281620,160306,93360,54881,32534,19341,11451,6802,3971,2229,1159"
upper_middle_income,2009,"4169,7064,10768,15049,20847,28469,39142,54382,77204,113431,171624,275416,458341,789850,1397958,2462615,4255713,7310235,12158957,19550117,30730335,46580051,67691718,92701609,115216682,127503912,126015934,109103752,82987759,58302187,38764610,24745531,15157026,8998513,5221843,2930828,1620329,881400,477104,264725,145586,81554,47170,27419,16413,9765,5868,3480,1973,1034"
upper_middle_income,2010,"4043,6960,10786,15420,21867,30556,42613,59463,84394,123578,189861,315589,580163,1264517,3112849,7550183,18089724,37251618,67441565,105438284,147738569,192122098,235743436,272380139,292395840,286305363,250729669,195496768,138296583,91190460,57406536,35011802,20981847,12389764,7133078,3979290,2167722,1150599,602563,319349,172265,93672,53081,30101,17575,10219,5968,3455,1896,978"
upper_middle_income,2011,"3061,5532,8878,13496,20222,30311,45033,66842,99402,150096,232859,386132,682410,1293608,2675733,5803058,12817281,27088061,53012485,91160078,136154445,188164773,243255749,285738725,308069579,305912586,269020817,207607431,145617907,95213149,60249126,37399203,22609734,13370049,7641197,4239562,2293076,1214139,635406,332751,176893,95474,53811,30498,17827,10397,6084,3510,1925,983"
upper_middle_income,2012,"2225,3959,6193,9068,13211,19526,28821,43233,66432,106074,174868,308178,570635,1090179,2261584,4906070,11060606,23604782,46756800,81587402,123633239,174638714,233084960,280555502,304050433,300874612,264290226,202957239,140317463,90860392,56387571,34295046,20524401,12117356,6997705,3927437,2183224,1189792,637007,344530,187544,101884,57188,32760,18865,10964,6261,3517,1882,943"
upper_middle_income,2013,"2514,4511,7131,10617,15552,23014,33714,49581,73079,110659,172380,285870,502301,906147,1683456,3154878,6078666,12079382,24812114,49936010,94893722,158169379,230907722,294328862,325888084,322612034,286351519,225086424,157401837,102329798,62925620,36999905,21230511,12213095,7067273,4087900,2371295,1380629,792429,450466,256660,143530,80159,44722,25043,13722,7514,4000,2052,980"
upper_middle_income,2014,"2997,5404,8379,12164,17363,25086,36115,52575,77560,118156,185065,306291,533307,947222,1725490,3160712,5836919,11138787,21570948,42581199,81259247,140689269,213023628,282518080,322943713,325363709,292781366,232709280,161615015,102624207,62741479,37521946,22202206,12908799,7413717,4147854,2315821,1280227,694223,374689,205812,111456,61372,34688,19661,11307,6445,3673,2000,1009"
upper_middle_income,2015,"2291,4083,6334,9183,13181,19431,28642,43284,66672,106890,175048,301237,538666,971879,1762004,3200143,5770425,10567445,19628559,37878374,72377122,130673113,207164727,286573495,344394492,362741866,339618574,280027052,200647713,130740718,80735545,47223906,26827561,15154270,8645811,4912142,2788759,1588395,892369,499489,284133,157853,86765,47976,25656,13744,7259,3788,1929,911"
upper_middle_income,2016,"2060,3811,6071,9053,13105,18917,26659,37413,53073,78593,121829,201951,361487,664143,1254830,2394558,4431745,8302944,15603161,30538152,60193582,114276749,191689205,274900907,340230578,367116397,347996851,289638709,211926614,141260255,88375580,51636676,28815202,15964872,8915824,4999444,2783647,1565541,864577,471379,259840,141712,77084,42891,23681,12980,7180,3880,2055,986"
upper_middle_income,2017,"1983,3679,5902,8899,13020,19132,27407,39163,56374,84473,131364,216999,389366,723813,1383246,2637992,4752902,8443610,14949261,27394612,52496825,100277519,173883160,258831358,330919495,366931114,357322629,305105179,227944367,152224395,94923426,55023896,29993938,16373422,9029079,5102772,2873606,1618438,902034,501312,284031,160385,89754,50319,28125,15630,8666,4839,2593,1280"
upper_middle_income,2018,"1917,3362,5290,7973,11752,17507,25548,37231,54696,84026,134117,227187,412369,753904,1375035,2485554,4338826,7628756,13658213,25004868,48247485,92445726,164038706,251415321,330140968,375738461,374363331,328618072,252073318,170495889,107481618,63217501,34852683,18887428,10290515,5724764,3183616,1790186,1011789,572642,329152,187898,105390,58355,31852,17290,9355,5059,2705,1290"
upper_middle_income,2019,"2136,3631,5669,8564,12689,19067,28130,41698,62342,96505,155187,263379,470924,847352,1536182,2767214,4915340,9100480,17691486,34453726,65681084,116835075,189214987,271460509,345810680,389168212,387230735,342613747,266484118,181902537,115084846,68269031,37796103,20214002,10894827,5954246,3283155,1840328,1036326,587800,338455,191678,106692,58547,31492,17115,9349,5132,2813,1378"
upper_middle_income,2020,"1319,2681,4415,6894,10699,16439,24632,36500,54204,83690,133738,230039,421245,769933,1417993,2540518,4386610,7545908,13052469,22909394,42363225,79253507,140251248,218600018,294676152,346306031,358102208,325970601,258009807,178043614,112951580,67151193,37072749,19651095,10492677,5698370,3137773,1752846,983811,558026,323473,183697,102783,56906,30514,16588,9023,4930,2669,1193"
upper_middle_income,2021,"1135,2547,4257,6679,10478,16497,25234,37596,55532,85030,134683,228864,417154,764234,1419433,2635680,4910119,9685734,20240632,41961068,82603394,146104005,223644944,302917826,371311949,408674146,399995870,349862112,271203384,184849461,114752281,67918718,37445631,19450702,10194484,5417863,3002473,1719563,995766,581378,342168,197546,111660,62488,33913,18433,10145,5521,3027,1473"
upper_middle_income,2022,"903,2382,4034,6380,10130,16247,25119,37595,55480,84701,133813,226008,410978,752485,1393269,2571404,4734765,9147404,18875414,38963717,77078070,138342222,214794333,293828487,364312948,407245869,405398011,360471182,284755845,197774123,123729309,73870352,41168781,21457808,11176201,5879150,3221891,1833215,1056314,616961,363895,211451,119950,67366,36618,19763,10891,5920,3263,1648"
upper_middle_income,2023,"802,2235,3836,6202,9984,16246,25253,37956,56015,85323,134543,226241,410602,751113,1386607,2540370,4614874,8708212,17586953,35939438,71255394,129993577,205430376,284557135,356809220,404534789,409490993,370377619,298326520,211445231,133749816,80410676,45321015,23803526,12284784,6419852,3477444,1964423,1125853,656775,387605,226516,129028,72897,39771,21379,11779,6368,3490,1777"
upper_middle_income,2024,"660,2111,3640,6039,10024,16393,25662,38876,58133,89912,144318,245661,446455,816083,1520760,2896115,5845584,12954159,32752330,80603009,182188916,339251242,481846308,538521210,543156049,522509202,483337437,418995995,333410557,237835162,151872500,91720933,52338083,27905429,14417004,7546607,4075200,2299420,1322256,776140,463690,277289,162710,95671,55031,31413,18399,10638,6182,3402"
